order_id,order_timestamp,customer_id,product_id,category,price,quantity,status
4496,2025-03-29 12:30:44,3010,179,fashion,368.61,6,delivered
4497,2023-06-13 00:55:43,2447,136,fashion,175.71,3,delivered
4498,2023-06-18 09:39:09,1432,95,electronics,408.24,5,delivered
4499,2024-03-04 22:03:19,1661,231,home,1162.3,3,delivered
4500,2024-02-12 18:24:40,926,1,home,2282.15,9,delivered
4501,2024-10-16 20:39:34,4591,210,home,2472.83,3,delivered
4502,2023-10-19 04:42:50,3465,244,home,2121.33,3,delivered
4503,2023-03-27 08:13:31,1599,15,electronics,352.01,5,shipped
4504,2023-10-16 21:55:09,116,257,fashion,98.52,9,delivered
4505,2025-01-17 07:58:43,2081,108,home,265.86,9,delivered
4506,2025-05-14 03:50:40,3897,224,electronics,408.2,1,delivered
4507,2023-12-09 14:05:32,4160,157,books,8.22,1,delivered
4508,2024-12-31 23:40:30,2619,230,fashion,79.55,5,shipped
4509,2023-09-24 05:11:20,201,224,fashion,209.85,4,delivered
4510,2023-11-06 09:17:18,1205,280,home,201.68,2,delivered
4511,2025-09-25 17:22:24,4897,123,fashion,249.22,9,delivered
4512,2023-05-12 03:31:58,87,84,home,1327.3,9,delivered
4513,2023-02-19 00:30:01,3076,76,home,1539.39,8,delivered
4514,2025-07-08 08:00:27,3104,135,books,19.64,9,delivered
4515,2023-01-22 07:34:43,4001,125,electronics,72.31,4,delivered
4516,2023-04-10 15:52:13,2829,100,electronics,875.78,6,delivered
4517,2023-06-23 23:43:32,1973,211,books,41.71,4,delivered
4518,2025-02-25 00:23:17,853,282,home,2510.75,8,delivered
4519,2023-04-18 01:36:22,4510,133,home,1452.84,3,shipped
4520,2023-11-23 22:24:43,3305,60,home,1090.69,7,delivered
4521,2023-01-06 23:41:42,1363,91,home,787.64,3,delivered
4522,2023-06-03 21:13:30,2263,225,electronics,63.87,10,shipped
4523,2024-04-06 07:06:02,147,196,electronics,601.65,2,delivered
4524,2023-02-24 22:37:30,2228,192,home,2777.07,2,pending
4525,2025-09-27 11:22:58,2623,90,electronics,508.13,10,delivered
4526,2024-10-18 07:25:02,2670,14,fashion,80.5,1,cancelled
4527,2024-12-16 06:28:26,3574,238,books,57.59,8,pending
4528,2025-02-20 14:08:00,2610,110,home,1308.14,9,cancelled
4529,2025-03-08 21:38:57,3726,83,books,48.99,5,delivered
4530,2023-05-04 03:26:48,3178,261,books,61.82,1,delivered
4531,2023-06-24 11:57:22,545,233,home,2586.86,1,delivered
4532,2024-09-30 14:22:11,4200,179,home,1112.43,8,delivered
4533,2024-02-09 13:23:58,3355,248,electronics,526.01,3,delivered
4534,2023-12-26 10:26:40,4683,202,electronics,986.09,1,delivered
4535,2023-03-24 11:48:49,4030,288,electronics,306.27,8,delivered
4536,2024-12-23 23:40:31,4239,248,fashion,11.59,8,delivered
4537,2024-06-04 01:43:49,4891,289,electronics,744.75,3,delivered
4538,2025-07-10 00:50:00,3766,186,electronics,106.93,7,delivered
4539,2025-08-14 22:34:20,2182,267,fashion,289.46,8,delivered
4540,2024-05-20 20:38:05,3236,275,fashion,244.43,6,delivered
4541,2025-05-25 07:45:50,2178,55,books,62.41,2,delivered
4542,2025-01-14 06:58:58,1537,178,home,1220.43,8,shipped
4543,2024-12-05 17:11:35,4738,101,fashion,194.0,2,delivered
4544,2024-02-17 00:27:17,685,113,books,24.71,6,delivered
4545,2024-01-27 09:25:22,1944,175,books,20.99,2,delivered
4546,2023-12-28 16:36:21,213,119,fashion,199.31,9,delivered
4547,2024-07-03 20:48:06,1196,126,home,720.97,2,pending
4548,2025-02-03 02:13:00,4765,45,books,51.97,6,shipped
4549,2024-06-22 08:33:23,1255,57,fashion,257.6,4,delivered
4550,2023-06-10 09:53:07,713,109,electronics,179.02,2,cancelled
4551,2024-06-14 12:28:01,926,31,books,56.27,9,delivered
4552,2025-05-28 12:33:55,3520,26,home,1145.45,8,delivered
4553,2023-10-30 05:45:01,3834,297,home,1740.51,4,delivered
4554,2025-09-27 17:18:00,1043,158,fashion,188.55,1,delivered
4555,2024-03-29 12:51:43,3710,88,electronics,404.35,4,delivered
4556,2023-06-01 12:07:35,2084,114,books,41.69,1,delivered
4557,2023-07-03 04:52:51,1463,264,fashion,165.9,9,delivered
4558,2024-04-26 23:32:14,1245,43,electronics,416.14,2,delivered
4559,2024-01-03 00:59:05,27,57,home,1651.78,4,delivered
4560,2023-03-10 13:30:21,808,224,books,54.99,7,delivered
4561,2023-11-19 16:17:29,4634,70,electronics,547.98,5,delivered
4562,2024-09-21 15:48:39,1610,220,books,40.17,2,delivered
4563,2023-12-31 13:13:12,33,141,fashion,331.92,6,delivered
4564,2023-07-21 10:26:49,1016,295,fashion,229.42,2,delivered
4565,2023-03-29 03:24:13,291,290,electronics,942.09,2,delivered
4566,2025-05-05 22:59:12,3735,48,home,1908.77,8,shipped
4567,2023-07-26 04:30:45,2989,134,home,2274.4,1,delivered
4568,2023-11-09 19:48:32,940,299,home,2918.35,10,delivered
4569,2025-05-23 16:16:05,2148,254,fashion,198.55,7,delivered
4570,2024-11-01 04:41:50,3692,119,electronics,116.6,8,delivered
4571,2023-09-24 02:30:27,4160,295,electronics,59.94,3,delivered
4572,2023-10-12 10:21:41,1765,167,home,2337.16,3,delivered
4573,2025-01-08 00:49:50,3483,160,electronics,781.36,9,delivered
4574,2025-05-15 20:01:40,1045,234,books,17.35,10,shipped
4575,2024-05-15 08:40:41,463,50,home,2475.97,7,delivered
4576,2025-06-30 04:52:39,1582,223,home,1170.88,9,delivered
4577,2023-10-11 17:36:10,247,156,fashion,226.46,9,delivered
4578,2023-08-11 06:07:58,834,51,home,2687.05,7,delivered
4579,2025-02-09 13:22:54,3441,50,home,943.81,6,delivered
4580,2023-11-04 19:08:54,4290,234,fashion,280.02,4,delivered
4581,2025-03-28 05:33:52,698,125,books,52.69,6,delivered
4582,2024-01-08 12:28:08,1996,202,home,2284.34,10,delivered
4583,2025-10-10 18:16:34,1567,144,home,2068.69,3,delivered
4584,2025-02-18 17:11:45,1455,90,home,2999.07,4,delivered
4585,2023-08-19 18:36:25,4964,223,electronics,737.58,2,delivered
4586,2024-09-05 11:47:43,1629,210,fashion,393.07,10,delivered
4587,2025-08-12 23:15:30,4281,1,home,942.95,4,delivered
4588,2023-02-11 05:34:02,4665,50,books,64.92,6,delivered
4589,2023-03-12 23:59:28,3666,223,fashion,49.83,5,delivered
4590,2023-03-02 08:37:01,4843,269,books,63.15,4,delivered
4591,2024-05-28 04:45:14,3611,263,home,2143.37,3,delivered
4592,2023-02-11 18:12:59,1376,56,electronics,855.78,1,shipped
4593,2025-08-14 08:41:14,4971,222,fashion,139.96,7,shipped
4594,2024-12-08 00:20:43,1702,41,home,2819.28,1,shipped
4595,2024-02-27 20:40:10,22,56,books,24.54,10,delivered
4596,2023-09-19 20:47:23,4933,224,electronics,544.58,2,delivered
4597,2025-08-24 07:36:55,1911,130,home,1937.75,5,pending
4598,2024-08-21 07:49:30,339,187,books,49.52,5,delivered
4599,2023-04-27 05:39:30,1778,144,electronics,398.5,1,shipped
4600,2023-04-01 23:03:08,3322,219,home,2385.44,2,delivered
4601,2023-09-08 23:34:04,469,38,electronics,141.43,3,delivered
4602,2024-01-11 23:36:07,1150,103,home,1179.66,9,delivered
4603,2024-08-25 22:57:48,447,214,electronics,239.86,10,pending
4604,2023-01-29 23:49:08,3460,63,electronics,643.34,2,delivered
4605,2024-03-10 04:03:21,3104,87,home,2545.53,8,delivered
4606,2023-12-04 16:03:32,100,13,fashion,145.03,2,delivered
4607,2023-11-02 13:31:33,4320,227,home,2869.72,2,delivered
4608,2023-10-27 19:24:27,3103,134,books,48.44,1,delivered
4609,2024-11-15 21:54:05,1435,162,electronics,216.52,3,delivered
4610,2024-11-06 07:44:46,2034,16,fashion,360.77,5,shipped
4611,2024-06-24 22:48:29,2951,71,books,57.62,3,delivered
4612,2023-09-09 06:05:48,2664,99,fashion,106.18,1,pending
4613,2023-04-10 04:55:24,3058,70,fashion,61.75,9,pending
4614,2023-02-07 06:44:15,1594,160,electronics,872.17,4,delivered
4615,2024-01-13 03:26:54,1811,96,home,2366.48,9,delivered
4616,2024-06-06 12:40:36,2118,228,electronics,204.43,1,cancelled
4617,2023-05-08 23:21:03,221,298,fashion,363.92,10,delivered
4618,2024-09-10 16:47:47,3569,58,home,131.69,8,delivered
4619,2024-06-15 23:28:04,1858,70,books,66.88,4,delivered
4620,2024-11-25 21:30:37,1494,194,fashion,270.04,3,cancelled
4621,2024-02-10 12:19:55,4269,173,home,552.1,5,delivered
4622,2023-09-01 10:40:19,542,282,home,1924.42,1,delivered
4623,2024-03-08 20:22:57,1573,71,fashion,370.84,6,delivered
4624,2024-05-19 06:59:46,1079,75,books,33.03,6,delivered
4625,2024-09-14 02:52:38,1753,275,home,1463.42,4,shipped
4626,2023-03-15 03:28:12,2247,138,electronics,131.86,3,delivered
4627,2025-05-31 22:12:49,118,29,fashion,119.18,6,delivered
4628,2024-03-20 22:32:22,1048,45,books,18.12,4,delivered
4629,2023-11-22 09:43:05,825,223,electronics,824.89,7,pending
4630,2024-06-24 07:30:28,3803,140,fashion,205.85,8,delivered
4631,2024-11-29 15:06:48,924,270,electronics,211.95,8,delivered
4632,2025-01-19 15:21:22,4118,129,electronics,515.52,3,delivered
4633,2024-12-29 22:00:34,1493,127,fashion,111.05,6,delivered
4634,2025-01-16 13:48:55,3310,32,fashion,348.3,9,shipped
4635,2023-11-22 14:21:05,4848,78,fashion,166.76,9,delivered
4636,2024-08-29 16:47:35,4994,282,books,39.45,2,delivered
4637,2023-07-30 18:34:47,1670,33,home,2653.13,6,shipped
4638,2025-10-15 14:46:50,718,116,home,603.59,10,delivered
4639,2023-07-27 14:45:06,258,297,fashion,208.69,1,delivered
4640,2024-03-22 11:37:40,1942,79,home,508.02,1,delivered
4641,2023-03-08 10:01:02,338,188,books,69.23,2,shipped
4642,2025-07-27 08:57:04,2569,210,home,1317.37,7,delivered
4643,2023-05-09 16:53:18,4734,288,books,35.64,5,delivered
4644,2024-12-06 11:23:50,4481,147,electronics,482.98,10,delivered
4645,2024-04-18 06:23:02,3288,100,electronics,136.75,6,pending
4646,2024-04-10 15:23:37,11,241,books,48.59,9,delivered
4647,2024-07-27 21:42:44,4299,214,electronics,313.25,9,delivered
4648,2025-09-02 02:49:23,4315,257,home,565.31,6,shipped
4649,2023-02-11 06:20:07,1537,183,fashion,55.7,2,delivered
4650,2023-02-27 22:13:14,3776,201,books,51.82,10,delivered
4651,2025-06-04 16:33:41,952,247,fashion,249.46,2,shipped
4652,2023-02-08 20:42:31,1600,116,books,49.38,7,delivered
4653,2024-03-05 16:19:09,1768,43,books,31.46,6,delivered
4654,2024-04-12 14:49:56,977,275,electronics,615.11,3,delivered
4655,2025-05-15 15:54:34,4259,157,fashion,54.19,4,delivered
4656,2025-10-26 12:46:56,4842,64,fashion,396.58,7,delivered
4657,2025-02-12 21:33:27,4826,296,electronics,294.66,1,delivered
4658,2024-11-21 01:29:28,2698,248,home,293.9,7,delivered
4659,2024-12-21 17:54:16,4829,268,electronics,654.32,4,shipped
4660,2024-08-31 23:28:49,3152,10,fashion,336.5,5,delivered
4661,2024-06-11 07:29:06,4445,94,books,14.44,2,delivered
4662,2024-08-13 12:20:46,4291,294,home,966.65,8,shipped
4663,2023-11-30 13:24:45,460,109,books,39.0,2,delivered
4664,2023-05-09 08:09:37,1382,159,books,21.33,1,shipped
4665,2025-05-21 11:00:42,4694,96,books,40.23,5,pending
4666,2025-07-31 02:20:57,2284,4,books,36.24,2,shipped
4667,2023-05-26 21:56:45,283,116,fashion,24.67,7,delivered
4668,2024-02-11 04:56:14,3262,61,home,616.04,10,delivered
4669,2024-01-29 23:14:31,3761,12,fashion,195.59,6,delivered
4670,2024-11-30 13:32:41,668,288,home,525.48,5,delivered
4671,2024-01-19 04:52:02,153,183,electronics,831.27,10,delivered
4672,2025-04-20 05:01:05,813,218,fashion,281.04,3,delivered
4673,2025-06-19 09:04:02,3616,74,home,281.33,3,delivered
4674,2024-05-16 08:30:30,4446,63,electronics,429.79,10,pending
4675,2024-10-08 17:37:08,4592,229,fashion,391.44,3,delivered
4676,2024-04-14 12:12:04,1288,225,fashion,316.11,2,delivered
4677,2024-03-20 13:56:14,3402,186,fashion,113.21,6,delivered
4678,2023-10-29 00:33:01,1178,54,fashion,130.48,6,delivered
4679,2023-10-27 15:02:46,3564,149,home,2311.24,2,delivered
4680,2024-06-19 07:49:57,3706,281,electronics,145.32,5,delivered
4681,2023-08-25 10:57:51,4774,71,fashion,207.11,10,delivered
4682,2025-07-14 14:54:01,148,117,books,45.79,2,delivered
4683,2023-01-18 13:33:36,2159,172,home,708.47,1,shipped
4684,2023-04-05 23:33:47,2928,200,electronics,575.82,1,delivered
4685,2024-09-25 08:01:09,2046,47,fashion,178.11,3,delivered
4686,2023-02-06 18:55:44,54,229,fashion,289.63,8,shipped
4687,2025-07-16 10:58:06,1079,13,electronics,960.25,9,pending
4688,2024-09-27 23:42:55,3855,60,electronics,201.46,10,delivered
4689,2025-06-02 20:55:31,602,21,electronics,905.02,7,shipped
4690,2025-09-02 11:07:59,2321,33,fashion,256.47,7,delivered
4691,2025-03-22 09:03:03,4013,213,books,16.44,6,delivered
4692,2024-01-10 18:24:49,3589,196,books,36.71,1,delivered
4693,2024-08-13 12:58:33,154,7,books,10.35,6,delivered
4694,2025-08-23 16:35:39,1515,207,fashion,351.78,2,delivered
4695,2023-11-18 22:55:13,1848,276,books,62.2,4,delivered
4696,2025-08-15 17:30:43,4936,254,electronics,316.92,2,delivered
4697,2025-08-28 02:32:52,3801,4,home,502.57,9,delivered
4698,2024-03-10 18:53:11,3509,70,home,2847.7,4,delivered
4699,2024-09-06 13:11:56,3467,196,fashion,110.26,9,shipped
4700,2023-03-06 19:33:38,1332,131,electronics,358.0,10,delivered
4701,2025-08-09 11:24:39,3031,226,fashion,161.39,2,delivered
4702,2024-03-09 06:48:32,2948,247,home,2571.46,4,delivered
4703,2025-09-05 12:00:19,4588,214,fashion,317.56,10,delivered
4704,2025-05-08 05:40:58,622,125,fashion,189.15,2,delivered
4705,2024-10-24 07:08:02,2425,262,electronics,381.04,1,delivered
4706,2023-04-20 04:49:20,1339,69,fashion,370.58,3,delivered
4707,2023-07-16 06:41:55,3116,19,fashion,67.05,9,shipped
4708,2024-09-07 05:02:59,4264,175,fashion,253.45,1,delivered
4709,2023-06-19 18:19:42,4736,124,home,1110.01,9,delivered
4710,2024-08-22 17:22:14,2971,262,fashion,339.73,5,delivered
4711,2024-10-12 17:07:58,3700,297,home,1256.94,2,delivered
4712,2023-01-06 02:25:43,4275,46,books,46.9,8,delivered
4713,2023-05-12 01:25:17,1514,52,books,56.61,10,delivered
4714,2024-06-24 18:57:55,813,87,electronics,295.56,9,delivered
4715,2024-09-05 10:07:13,2686,118,home,1124.49,8,delivered
4716,2023-12-14 04:19:10,3271,65,fashion,103.15,10,shipped
4717,2023-01-28 05:24:02,223,283,electronics,720.36,7,shipped
4718,2024-01-20 16:12:54,3604,295,books,50.58,5,delivered
4719,2023-08-12 11:51:40,2989,6,electronics,51.25,3,delivered
4720,2025-10-04 06:41:49,1015,114,books,8.9,2,cancelled
4721,2025-09-27 09:06:42,2279,225,fashion,355.63,1,delivered
4722,2025-01-28 01:09:45,986,161,books,29.86,2,delivered
4723,2024-03-12 14:41:07,2992,36,home,1885.77,7,delivered
4724,2025-02-10 13:11:19,3727,75,electronics,587.81,9,delivered
4725,2025-06-03 19:13:52,47,1,books,46.14,1,delivered
4726,2025-07-06 05:29:25,3925,131,books,16.82,3,delivered
4727,2023-03-26 05:20:54,1909,88,fashion,359.18,6,delivered
4728,2024-11-09 18:23:44,1117,283,home,334.48,5,delivered
4729,2024-05-08 08:22:24,1238,165,books,45.57,7,delivered
4730,2025-05-20 05:58:01,1785,216,books,34.15,4,delivered
4731,2023-07-30 12:06:53,1503,271,fashion,173.46,2,delivered
4732,2025-01-02 01:49:58,4335,105,electronics,644.07,4,delivered
4733,2024-01-17 15:41:04,3777,37,books,12.93,5,delivered
4734,2023-07-04 00:33:40,2813,32,books,28.38,9,delivered
4735,2023-10-25 06:51:55,512,215,fashion,37.71,4,delivered
4736,2023-11-25 19:37:14,586,264,fashion,378.27,7,shipped
4737,2025-01-12 15:44:11,1597,177,fashion,104.15,3,delivered
4738,2023-10-27 16:48:01,3788,256,electronics,894.4,7,delivered
4739,2023-07-31 21:36:57,3619,171,fashion,106.45,6,delivered
4740,2024-06-25 18:45:43,1354,92,fashion,73.04,4,delivered
4741,2023-10-19 10:44:48,4988,140,electronics,787.77,8,delivered
4742,2023-11-01 00:47:31,217,289,books,34.13,7,delivered
4743,2023-04-18 20:46:32,4002,38,fashion,74.37,5,shipped
4744,2023-11-06 19:27:05,29,99,home,2834.9,2,delivered
4745,2025-05-18 03:14:42,1855,213,fashion,326.48,9,pending
4746,2023-07-19 01:23:14,1782,234,home,283.2,5,delivered
4747,2023-02-05 07:10:36,4609,233,fashion,268.41,5,pending
4748,2024-10-28 20:33:14,2678,252,books,25.88,3,delivered
4749,2024-10-19 06:25:11,2991,88,home,618.15,8,cancelled
4750,2023-10-08 06:39:28,3713,3,home,1278.86,4,shipped
4751,2025-09-25 22:00:05,3761,263,books,29.97,2,delivered
4752,2024-05-30 13:37:41,4326,236,books,32.47,6,pending
4753,2024-12-07 22:26:35,1124,271,fashion,295.6,1,delivered
4754,2025-01-20 05:35:29,1115,288,fashion,284.63,6,delivered
4755,2024-05-20 07:11:26,831,225,fashion,133.37,6,pending
4756,2024-07-10 15:58:58,4330,104,home,511.7,7,delivered
4757,2023-09-27 16:22:21,270,117,electronics,741.67,9,delivered
4758,2023-09-19 17:49:17,69,116,electronics,758.63,2,shipped
4759,2025-01-20 11:39:23,2169,95,electronics,294.25,4,delivered
4760,2024-06-29 07:44:52,1308,63,fashion,141.57,1,delivered
4761,2024-06-10 14:18:37,2048,27,fashion,170.44,9,delivered
4762,2023-02-14 11:59:15,3360,48,home,1091.74,2,pending
4763,2023-07-12 13:42:05,1738,176,books,9.44,6,shipped
4764,2023-01-04 06:32:54,919,165,home,692.19,7,delivered
4765,2025-06-09 22:00:56,3834,24,books,50.82,10,delivered
4766,2023-09-15 23:35:50,1029,126,home,2777.85,7,delivered
4767,2023-03-28 03:42:36,2405,172,electronics,77.82,5,delivered
4768,2023-09-27 09:35:27,3808,19,electronics,383.73,10,pending
4769,2024-09-23 16:05:59,4061,106,fashion,60.83,9,delivered
4770,2023-08-26 05:04:36,968,12,fashion,78.14,7,delivered
4771,2025-10-13 11:15:36,444,182,electronics,593.58,10,delivered
4772,2025-05-22 03:55:05,793,135,books,54.34,2,delivered
4773,2024-10-12 19:37:41,615,70,fashion,356.78,4,delivered
4774,2023-03-19 13:43:41,1948,70,home,1800.26,5,delivered
4775,2024-09-18 01:23:49,889,116,books,69.4,4,shipped
4776,2025-10-25 21:41:46,4521,44,fashion,354.92,7,shipped
4777,2024-07-25 16:33:06,2005,292,books,32.27,5,delivered
4778,2023-05-05 07:25:45,2223,277,home,125.19,7,delivered
4779,2023-11-09 19:08:09,3179,143,fashion,380.38,10,delivered
4780,2023-11-17 04:22:22,4992,117,electronics,888.36,10,delivered
4781,2025-05-03 13:33:58,1386,13,books,43.19,10,delivered
4782,2025-09-05 20:08:23,4578,170,fashion,132.63,5,pending
4783,2025-06-19 06:30:21,4228,150,home,1554.83,5,delivered
4784,2025-09-03 23:06:18,2601,263,fashion,202.3,8,pending
4785,2024-07-16 05:47:51,116,101,books,62.32,10,delivered
4786,2024-12-13 18:52:29,2181,70,electronics,412.97,10,delivered
4787,2024-05-13 17:54:07,872,291,fashion,31.19,2,delivered
4788,2023-07-13 09:18:16,4946,52,books,58.96,10,delivered
4789,2024-05-28 15:31:55,478,271,fashion,197.83,8,shipped
4790,2023-10-27 05:23:27,4630,262,books,31.1,2,cancelled
4791,2024-10-02 10:50:44,1514,152,home,294.51,10,delivered
4792,2025-06-09 20:09:45,3972,64,electronics,919.33,9,delivered
4793,2023-07-26 17:30:00,939,244,fashion,358.47,3,delivered
4794,2025-10-15 04:46:01,3529,46,books,28.69,6,delivered
4795,2025-06-11 17:35:55,4644,155,home,159.61,5,delivered
4796,2024-02-04 20:57:41,1826,104,books,58.46,5,delivered
4797,2023-12-09 08:53:35,299,66,fashion,91.76,8,delivered
4798,2024-11-19 02:32:27,2212,202,electronics,957.05,9,delivered
4799,2023-05-08 03:21:07,4021,278,home,565.94,5,delivered
4800,2023-05-04 00:30:23,345,253,electronics,947.69,10,pending
4801,2024-10-10 02:54:01,4807,251,books,16.64,9,pending
4802,2024-03-16 03:03:59,4880,287,books,69.45,5,delivered
4803,2024-03-12 11:35:07,2842,90,fashion,168.59,6,cancelled
4804,2025-04-04 05:23:15,2276,128,electronics,421.8,10,delivered
4805,2025-06-28 04:24:17,1423,216,electronics,659.19,2,delivered
4806,2024-03-10 11:00:29,4499,40,books,49.99,5,delivered
4807,2023-09-11 23:04:51,3160,23,electronics,307.24,4,pending
4808,2023-01-16 10:44:37,1684,156,home,2982.11,2,delivered
4809,2024-05-30 01:39:57,640,271,fashion,160.71,8,delivered
4810,2023-10-17 23:31:00,794,296,fashion,72.79,8,delivered
4811,2023-06-11 01:20:52,3942,221,books,45.4,5,delivered
4812,2024-05-15 08:22:37,1128,211,electronics,162.23,2,delivered
4813,2024-03-12 05:51:42,891,11,books,6.64,3,delivered
4814,2025-02-09 08:13:56,94,297,books,27.51,7,pending
4815,2023-10-27 19:59:03,4068,71,fashion,159.79,10,delivered
4816,2025-07-24 15:46:24,2147,13,home,220.81,6,delivered
4817,2023-07-31 13:53:38,594,22,electronics,486.74,4,shipped
4818,2024-10-12 06:54:23,1485,300,fashion,129.7,10,delivered
4819,2025-06-06 20:33:07,3928,116,fashion,299.96,8,delivered
4820,2025-09-08 01:35:28,2561,117,home,1843.47,1,delivered
4821,2025-09-26 16:30:44,3890,13,books,32.94,9,delivered
4822,2023-11-03 16:46:42,2178,43,electronics,289.65,10,cancelled
4823,2023-02-12 09:15:18,3573,154,fashion,367.89,2,delivered
4824,2024-08-03 02:12:29,245,109,home,1486.43,1,delivered
4825,2024-07-14 08:45:46,4782,218,electronics,324.72,8,pending
4826,2023-04-02 16:07:10,3795,105,books,28.26,2,delivered
4827,2025-09-02 05:05:52,2719,173,home,2183.68,7,delivered
4828,2023-07-06 11:26:48,4879,37,electronics,631.74,5,shipped
4829,2024-11-09 19:00:47,3381,280,electronics,907.45,2,delivered
4830,2023-01-14 21:41:13,2432,99,electronics,965.01,2,delivered
4831,2025-02-20 17:05:32,3336,127,fashion,201.44,10,delivered
4832,2023-11-28 01:06:50,2945,85,home,1666.54,5,delivered
4833,2024-09-07 22:57:27,1972,38,home,1180.79,7,delivered
4834,2025-07-27 18:37:22,2849,270,books,40.94,3,shipped
4835,2024-04-13 06:03:06,3664,200,books,38.63,9,delivered
4836,2023-05-04 01:47:32,1628,33,electronics,926.76,7,cancelled
4837,2024-04-02 23:42:03,3046,34,fashion,91.41,4,pending
4838,2024-09-01 18:04:18,3499,11,electronics,889.74,6,delivered
4839,2024-10-14 17:32:40,3453,234,home,395.2,3,shipped
4840,2025-06-04 08:41:51,2122,93,electronics,522.75,7,delivered
4841,2024-09-16 14:14:31,3448,202,books,38.99,9,delivered
4842,2023-02-19 20:59:48,4210,197,home,2284.25,6,delivered
4843,2024-12-26 12:23:21,3712,51,books,51.45,2,delivered
4844,2025-08-15 20:27:55,3880,234,books,9.19,2,shipped
4845,2023-01-02 03:52:25,3926,244,home,391.29,4,pending
4846,2023-11-24 04:20:15,3899,132,books,30.84,7,shipped
4847,2023-01-04 10:03:09,2216,9,books,67.56,3,shipped
4848,2024-11-28 07:15:37,4195,115,home,1323.15,2,delivered
4849,2024-05-15 21:28:55,1838,153,fashion,15.22,6,pending
4850,2024-03-12 08:00:32,4634,258,home,790.26,4,delivered
4851,2025-09-06 09:33:16,3785,97,home,2394.8,4,shipped
4852,2024-10-16 09:33:08,411,164,fashion,84.54,2,shipped
4853,2024-06-24 10:41:20,2090,225,books,14.46,6,delivered
4854,2025-04-16 11:33:20,387,152,electronics,286.49,9,delivered
4855,2023-01-31 21:43:40,833,52,electronics,223.75,6,delivered
4856,2023-04-22 14:33:55,4863,277,books,43.98,4,delivered
4857,2024-04-22 10:48:30,4370,147,books,12.19,7,delivered
4858,2023-06-12 22:33:44,3435,48,electronics,430.78,9,shipped
4859,2023-08-28 01:10:01,652,9,electronics,666.47,9,delivered
4860,2024-10-26 18:14:26,1137,250,books,24.08,10,shipped
4861,2024-08-20 01:00:45,1958,172,home,826.08,9,delivered
4862,2023-09-05 21:18:49,2308,92,home,490.95,3,delivered
4863,2024-10-11 20:18:27,1649,68,fashion,30.03,8,shipped
4864,2024-11-14 06:27:25,4760,149,books,35.42,7,delivered
4865,2023-08-22 20:40:55,689,296,home,575.93,10,delivered
4866,2024-10-28 21:06:25,224,94,books,21.25,8,cancelled
4867,2024-12-09 10:35:57,953,90,books,58.64,6,shipped
4868,2023-02-11 00:34:43,1196,220,books,27.35,8,delivered
4869,2024-09-07 22:22:17,3016,91,home,2819.39,10,delivered
4870,2023-05-09 10:59:19,2768,163,fashion,142.86,6,delivered
4871,2024-12-27 01:19:13,3297,3,electronics,800.51,3,delivered
4872,2023-09-16 13:17:43,3933,283,home,620.49,3,delivered
4873,2024-11-26 09:18:21,3582,295,home,2868.32,9,delivered
4874,2023-06-09 02:23:34,2312,28,home,167.31,7,delivered
4875,2024-12-18 08:44:00,3072,132,home,2471.29,1,delivered
4876,2024-05-27 07:10:06,4734,209,fashion,273.34,10,delivered
4877,2023-08-29 01:16:45,4421,271,fashion,299.27,4,delivered
4878,2025-10-22 11:18:02,1944,213,electronics,763.31,5,delivered
4879,2023-01-22 01:18:05,2250,188,electronics,231.4,5,delivered
4880,2023-11-16 06:54:41,481,290,home,169.88,1,shipped
4881,2025-08-21 18:14:15,4371,62,books,42.59,8,cancelled
4882,2023-11-14 07:55:20,4447,60,books,12.28,5,pending
4883,2025-05-22 06:12:37,3698,263,home,832.1,10,pending
4884,2025-10-18 18:20:42,2804,288,electronics,228.41,1,delivered
4885,2025-01-01 23:19:04,1598,110,electronics,695.04,7,delivered
4886,2025-10-25 22:17:31,4878,151,home,1185.6,4,shipped
4887,2024-01-31 00:34:13,1879,253,electronics,164.88,10,delivered
4888,2025-08-05 10:48:29,2757,292,fashion,50.7,2,delivered
4889,2025-02-17 05:35:27,395,270,electronics,893.25,4,shipped
4890,2024-10-18 05:26:30,2498,222,books,56.36,2,delivered
4891,2025-10-17 19:16:27,1417,59,electronics,770.91,7,delivered
4892,2025-02-22 20:06:33,529,129,books,11.26,8,delivered
4893,2025-07-20 23:39:05,3866,241,books,41.76,7,delivered
4894,2023-08-31 01:35:56,2104,297,electronics,280.6,9,delivered
4895,2025-05-27 18:29:28,4605,95,books,23.74,2,shipped
4896,2024-04-29 17:37:27,4148,298,electronics,878.56,5,delivered
4897,2023-09-08 16:46:28,2895,78,home,2946.95,6,pending
4898,2024-05-03 13:04:17,3586,69,fashion,180.41,3,delivered
4899,2023-09-05 10:34:39,1342,159,fashion,183.5,7,pending
4900,2023-06-07 08:16:08,4463,188,books,21.04,4,delivered
4901,2025-09-25 15:36:50,2508,63,electronics,758.64,10,delivered
4902,2025-09-10 20:56:11,865,222,home,1799.61,7,delivered
4903,2025-04-30 07:15:12,4007,76,fashion,151.74,7,delivered
4904,2023-08-10 17:16:06,2394,23,electronics,125.13,4,pending
4905,2025-02-27 03:29:52,307,183,home,1784.69,3,delivered
4906,2023-04-11 13:58:35,4185,188,electronics,889.57,7,delivered
